design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,sigma_max_rod,sigma_min_rod,sigma_m_rod,sigma_a_rod,tau_m_rod,tau_a_rod,R_rod,sigma_a_eq_rod,sigma_m_eq_rod,S_e_rod,n_f_rod,n_y_rod,n_rod,b_B_rod,N_f_rod,t_f_rod,D_rod,failed_miner_rod,sigma_max_crank,sigma_min_crank,sigma_m_crank,sigma_a_crank,tau_m_crank,tau_a_crank,R_crank,sigma_a_eq_crank,sigma_m_eq_crank,S_e_crank,n_f_crank,n_y_crank,n_crank,b_B_crank,N_f_crank,t_f_crank,D_crank,failed_miner_crank,sigma_max_pin,sigma_min_pin,sigma_m_pin,sigma_a_pin,tau_m_pin,tau_a_pin,R_pin,sigma_a_eq_pin,sigma_m_eq_pin,S_e_pin,n_f_pin,n_y_pin,n_pin,b_B_pin,N_f_pin,t_f_pin,D_pin,failed_miner_pin
68,0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,3.1415926535897927,0.008,0.007,0.004,0.009,0.0013,0.0037,0.0038,0.048917263463083324,0.05397725382638681,0.06063078068120439,1211241.0377752928,381242.293936129,796241.6658557109,414999.3719195819,266766.6418334076,118172.28767915587,0.31475344877379924,462729.45380602585,920594.4351504077,63700235.179271095,109.04929849132576,249.39929307536553,109.04929849132576,-0.12633157007759216,2.2803771706503054e+25,4.560754341300611e+25,8.209168308180148e-19,False,96153.53935703423,32865.74880591924,64509.644081476734,31643.895275557494,3330091.2651493587,3002743.519822496,0.3418048781738881,5201000.6031163065,5768248.000636908,62212142.78443916,10.466426374173908,31.451561767134674,10.466426374173908,-0.12788652045175816,6.755817958074929e+16,1.3511635916149858e+17,2.7709450012081537e-10,False,14936503.360099703,10186298.028460793,12561400.694280248,2375102.665819455,583207.8893772971,110272.62377018895,0.681973403204376,2382769.990545073,12601951.504785283,73333818.00882263,17.06976920673058,23.023450926833128,17.06976920673058,-0.11706730092865392,2.0355813144301632e+21,4.0711626288603264e+21,9.196390174784269e-15,False
69,0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,3.1415926535897927,0.011,0.007,0.007,0.004,0.0023,0.0015,0.003,0.06748440414249988,0.042585325244647504,0.061297300978589986,317575.0895588845,127700.923080593,222638.00631973875,94937.08323914575,125872.41510440584,82931.56463909123,0.40211253111184214,172180.08890234606,311607.5681216289,64562488.99769557,301.93006430180594,713.1227822600339,301.93006430180594,-0.1254471144498167,9.150093390554705e+28,1.830018678110941e+29,2.0458807578208924e-22,False,69947.13614285877,29883.30397003276,49915.22005644577,20031.916086413003,1575357.5038463008,1507369.9422384254,0.4272269833749825,2610918.172971668,2729055.756844815,61161195.48363261,20.687080797187292,64.6070569883581,20.687080797187292,-0.12900726069974364,1.0019163558256503e+19,2.0038327116513006e+19,1.8684194435146624e-12,False,4385942.893812974,2256700.2079023193,3321321.5508576464,1064621.3429553274,214638.15755804844,36077.24461993507,0.5145302304518673,1066453.6120310647,3342063.0544966054,72219498.84944795,46.11222564334567,78.25761499768498,46.11222564334567,-0.11807453594785416,1.2058513684712598e+24,2.4117027369425196e+24,1.5524301327229593e-17,False
70,0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,3.1415926535897927,0.011,0.011,0.011,0.003,0.0036,0.0012,0.0034,0.10605654486115917,0.05028870187869449,0.06098364436805558,204567.60460208132,84080.77906701136,144324.19183454633,60243.41276753498,81037.74876469065,48608.90154684412,0.41101707785337144,103526.54109286155,201322.68258505373,63997457.96170802,491.5252191390484,1131.706998750653,491.5252191390484,-0.1260253492904078,3.803925551140424e+30,7.607851102280848e+30,4.921231961121771e-24,False,68500.00821441358,33818.52500318802,51159.2666088008,17340.74160561278,1262493.4590021006,1140642.490881452,0.4937010357331902,1975726.8478542685,2187301.184708959,59699982.27943074,26.579601981952425,82.8723701357301,26.579601981952425,-0.1305979405071063,4.928912336877427e+19,9.857824673754854e+19,3.7979981627872744e-13,False,14756109.531487431,5988717.547194945,10372413.539341189,4383695.992146243,282884.005618396,119555.34524035208,0.4058466450398648,4388584.167278287,10383979.618287612,73964587.8866962,12.371260385277653,23.3541046095936,12.371260385277653,-0.11650390929413053,1.3693279667933485e+19,2.738655933586697e+19,1.3670939653586379e-12,False
71,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.009,0.011,0.01,0.002,0.0026,0.0021,0.0024,0.06901555539577416,0.037354395010580674,0.0616942726262976,346585.2435139816,90870.77742225569,218728.01046811865,127857.23304586294,100063.09102207808,84971.86192759896,0.2621888240276158,194956.7234041261,279069.54172395717,65735219.09362634,282.20114577181926,727.8077722270938,282.20114577181926,-0.12426296133411421,6.398483461337158e+28,1.2796966922674316e+29,2.9256932698373944e-22,False,53807.07965198092,21596.891973151603,37701.985812566265,16105.09383941466,933062.69356635,899074.9761787734,0.40137640089070525,1557326.816188613,1616551.7035065994,60344367.08739388,34.300345865475364,108.69981250357698,34.300345865475364,-0.1298917163275191,3.954562622865507e+20,7.909125245731014e+20,4.733772552180585e-14,False,3084954.843001658,2069920.6326908027,2577437.73784623,507517.1051554277,152303.13905455,29989.64712282073,0.6709727493698974,510168.3534177707,2590902.165457334,69665662.35846618,78.81908227972988,111.25190410863239,78.81908227972988,-0.12044284217925914,1.8222796616273247e+26,3.6445593232546494e+26,1.0272846914881738e-19,False
72,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.01,0.001,0.006,0.002,0.0036,0.0019,0.0021,0.0069769904289735335,0.022365737264981016,0.0618596774795091,539851.1653116775,144472.50062630817,342161.8329689928,197689.33234268468,60868.5555569853,50193.71064996987,0.26761542793539855,215961.33424420014,358035.8405348302,67556481.57072048,253.93424909798745,601.0482545193946,253.93424909798745,-0.12246520304048081,7.4216683301390315e+28,1.4843336660278063e+29,2.5223439215114205e-22,False,248793.6443142648,37209.50798160713,143001.57614793596,105792.06816632883,1869587583.1853075,1593153981.8599124,0.14955972080462704,2759423642.8899865,3238220686.4343705,68218665.5135579,0.0212070738609098,0.05752258404406997,0.0212070738609098,-0.12182355533217275,2.070303442941863e-05,4.140606885883726e-05,904215276452.3844,True,214027.42109964497,68615.29786526426,141321.3594824546,72706.06161719035,67127.64575416593,34535.379268165416,0.3205911537537004,94150.13892433069,183002.97571203462,70415716.0327349,582.767701728604,1244.7992888431081,582.767701728604,-0.1197383909563551,3.515743010502791e+32,7.031486021005583e+32,5.324621266138228e-26,False
73,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.004,0.008,0.008,0.004,0.003,0.0021,0.0029,0.021944071383239627,0.05971465330101163,0.061369589025549086,403519.5197459707,106068.44391910524,254793.98183253797,148725.53791343275,117328.86656426796,104388.94631436383,0.2628582725957816,234116.30008504176,325911.2792860153,64102902.708237305,231.10916339350214,616.0410892396668,231.10916339350214,-0.12591705400919387,6.200111911780105e+27,1.240022382356021e+28,3.0193003394716673e-21,False,202288.45626245817,59762.798236540155,131025.62724949917,71262.829012959,1216732.4041856993,1033856.6327143287,0.29543355731085913,1792109.6511712563,2111511.530913971,64102902.708237305,30.932533255626605,88.37947738968583,30.932533255626605,-0.12591705400919387,5.921579840276565e+20,1.184315968055313e+21,3.161318517175594e-14,False,2079355.5473339548,650212.2543485084,1364783.9008412317,714571.6464927231,89948.44046601267,46509.267327778085,0.31269892981129555,719098.0279582343,1373647.4299550857,69665662.35846618,75.95251707809726,164.85521385099557,75.95251707809726,-0.12044284217925914,1.0541307038428056e+25,2.108261407685611e+25,1.7758708603929982e-18,False
74,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.004,0.002,0.004,0.003,0.0032,0.0024,0.002,0.005469884618415998,0.022303347625850636,0.06190991154604,801973.3276298414,204620.28777371897,503296.80770178017,298676.5199280612,244199.5268100712,225220.44254977675,0.2551460013993925,491304.8002852093,657425.2074005002,67556481.57072048,115.82609468159991,300.3316686181592,115.82609468159991,-0.12246520304048081,9.028006535685605e+25,1.805601307137121e+26,2.073547457681184e-19,False,489153.97258585633,57537.363539170685,273345.6680625135,215808.3045233428,1557507282.21462,1374321822.3536243,0.11762628285528587,2380395232.0497923,2697681759.8027706,69037952.89120005,0.02495957865637998,0.06793910382877802,0.02495957865637998,-0.12103824200531095,6.572857348006841e-05,0.00013145714696013682,284807641621.44293,True,370929.6320766704,93424.40556909445,232177.01882288244,138752.61325378797,42034.08033713909,21656.95963975652,0.2518655763521848,143733.6404161162,243324.39211646724,70030306.25476688,391.2016665677919,891.3392075669094,391.2016665677919,-0.12009942588139734,8.267926100668241e+30,1.6535852201336482e+31,2.264171180543932e-24,False
75,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.005,0.008,0.007,0.003,0.0013,0.002,0.0024,0.02769193966969675,0.039165387625850645,0.0616942726262976,461436.85978934355,121601.00615028197,291518.93296981277,169917.92681953078,137254.19690582293,120754.67845092826,0.2635268587034759,269475.7483671001,376164.10246678966,65563855.92429537,204.54355596998084,534.3536331507541,204.54355596998084,-0.12443466948304513,4.3266395426068844e+27,8.653279085213769e+27,4.326683518618433e-21,False,97409.22244668688,21026.0679755072,59217.64521109704,38191.57723558984,1817254.2861907142,1481642.6158932415,0.21585294951938452,2566564.4586225855,3148133.756932814,63342180.57121437,21.259896767221605,60.37064198086796,21.259896767221605,-0.12670236733605567,2.5744721210108236e+19,5.148944242021647e+19,7.271393559565875e-13,False,11110281.79510839,5242276.427396929,8176279.111252659,2934002.68385573,332161.3388946393,119193.85903163903,0.4718400958745247,2941257.091273252,8196495.200405805,73333818.00882263,17.519960111258012,30.975729300224,17.519960111258012,-0.11706730092865392,3.3690424235072356e+20,6.738084847014471e+20,5.55647499995329e-14,False
76,0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,3.1415926535897927,0.01,0.005,0.005,0.002,0.0035,0.0033,0.0015,0.03376720957346035,0.019370205942874138,0.0621243252446475,689284.0940579753,179774.61754521774,434529.35580159654,254754.7382563788,1420821.5406128857,1363567.6816312373,0.2608135297114472,2375468.4682882316,2499003.2636757544,68218665.5135579,25.00293436528271,70.77690034341323,25.00293436528271,-0.12182355533217275,2.9918462246456656e+20,5.983692449291331e+20,6.257006073972626e-14,False,48086.229011148316,18597.852111134787,33342.04056114155,14744.188450006764,1608872.1415960318,1355503.9909884804,0.3867604612294106,2347848.078528537,2786847.7525118208,62590486.07795339,23.104755903501992,67.18995853939383,23.104755903501992,-0.1274876806629175,3.914575502190101e+19,7.829151004380203e+19,4.782127714621076e-13,False,550601.9438324095,234784.7732574433,392693.3585449264,157908.58528748306,72162.59989431467,31075.264574262095,0.4264147191767023,166829.66616455084,412104.83655960043,72219498.84944795,316.13001680535376,595.9223338333048,316.13001680535376,-0.11807453594785416,8.02942537062203e+30,1.605885074124406e+31,2.3314246208069287e-24,False
77,0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,3.1415926535897927,0.006,0.008,0.008,0.01,0.0034,0.0034,0.0016,0.03196387549444447,0.15544699387876063,0.062086343389465594,429570.405889911,109271.6828317602,269421.04436083557,160149.3615290754,238093.590774006,216233.98635891752,0.2543743268472829,407331.8408474546,492598.59221019177,61036258.71850713,129.98023836014542,383.3629659881727,129.98023836014542,-0.12914177333799712,1.6922795778316797e+25,3.3845591556633594e+25,1.1062001955956925e-18,False,146478.77833954882,41364.24856356264,93921.51345155573,52557.26488799309,5397003.556964107,5253964.010037227,0.28239072603184334,9100284.375907814,9348356.188781999,62727331.620962925,6.081554775678686,18.700564889335013,6.081554775678686,-0.12734401504436374,987850817147599.1,1975701634295198.2,1.8950229807020508e-08,False,7348898.9088645615,3737757.170126997,5543328.039495779,1805570.8693687823,221733.12157983123,72222.83477475129,0.5086145851888576,1809899.0518539543,5556616.100206737,71722496.3373247,27.21893657009452,46.83354243878675,27.21893657009452,-0.1185287992276737,1.1215485125350092e+22,2.2430970250700184e+22,1.6691208441521298e-15,False
78,0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,3.1415926535897927,0.005,0.004,0.008,0.004,0.0027,0.0023,0.0026,0.013341734362459157,0.06221704170648909,0.061571750512807596,431394.11848372023,112063.40446025772,271728.761471989,159665.35701173125,78987.776507838,65120.32979920386,0.2597703576816074,195486.56805303742,304226.4392258792,64102902.708237305,271.780284674865,690.3962774125608,271.780284674865,-0.12591705400919387,2.5962973905303952e+28,5.1925947810607904e+28,7.210268002532525e-22,False,144998.709008347,47768.846175499886,96383.77759192346,48614.93141642356,10920799.987236032,8974024.4589033,0.32944325161370935,15543542.336885134,18915625.998529006,65735219.09362634,3.6281886139364645,10.011849289045056,3.6281886139364645,-0.12426296133411421,31838369557935.234,63676739115870.47,5.879698068689049e-07,False,804052.6837268906,285746.627147287,544899.6554370888,259153.0282898018,81008.20009858735,34574.37318715319,0.35538296548282583,265982.05562712013,562674.523987977,68990827.91667391,199.19197811972464,416.33652406434663,199.19197811972464,-0.12108315958366107,2.8591747387541323e+28,5.718349477508265e+28,6.5473438003852555e-22,False
79,0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,3.1415926535897927,0.009,0.007,0.005,0.002,0.0027,0.0033,0.0017,0.04246359179186312,0.01937016452761078,0.06204591109201389,689271.9816866401,179755.66108758698,434513.82138711354,254758.16029952653,1817619.0361487,1759630.730678902,0.2607906107654733,3058398.70606955,3178052.7281161994,68218665.5135579,19.45067214611651,55.31992089425199,19.45067214611651,-0.12182355533217275,3.759140857856019e+19,7.518281715712038e+19,4.979861278908482e-13,False,51430.635538579525,18124.75605025192,34777.69579441572,16652.939744163803,1224190.951525759,1025210.7330362789,0.3524116678794693,1775795.163243913,2120646.115106761,61821352.21570749,30.197616163245566,88.54233269647403,30.197616163245566,-0.12830103652015645,2.581215273525476e+20,5.162430547050952e+20,7.252397811218529e-14,False,1118482.9420189932,634184.8072493341,876333.8746341637,242149.06738482957,84503.6236254372,23350.08864068,0.5670044516768007,245503.2601696474,888472.6484528462,71258750.11984718,189.22462020702002,304.2392676746471,189.22462020702002,-0.11895551398745957,1.8327360849296193e+29,3.6654721698592385e+29,1.0214236601730295e-22,False
80,0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,3.1415926535897927,0.005,0.002,0.003,0.009,0.0032,0.0028,0.0028,0.006642480018810077,0.05195396396721455,0.06143942663023839,1417333.2449741976,629947.689467057,1023640.4672206272,393692.7777535703,274572.0045223222,151785.85637040366,0.44445982742648865,473403.46622897947,1128720.143850495,64688228.512790635,103.57191848221572,215.33918970389934,103.57191848221572,-0.12531912511082055,3.0638804105456057e+25,6.127760821091211e+25,6.109899046832055e-19,False,610602.5363402991,92694.18518275129,351648.36076152517,258954.1755787739,117063170.3202042,106368927.32130796,0.15180773034177386,184236568.45404533,202759663.6237618,68218665.5135579,0.3204646397378751,0.8914815478891701,0.3204646397378751,-0.12182355533217275,92206.94018820577,184413.88037641154,203.02159427251533,True,573936.2576354393,204724.0445151779,389330.15107530856,184606.1065601307,52195.03027961838,17090.134855779907,0.3567017099749382,186964.255159794,399688.54135938577,67553884.31280793,278.1529780665411,588.0820854294192,278.1529780665411,-0.1224677321128023,2.4054503784130943e+29,4.8109007568261886e+29,7.782326406728796e-23,False
81,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.004,0.005,0.009,0.007,0.0026,0.0017,0.0018,0.017823815401205374,0.0792210788055072,0.0620030283522924,168617.39550280393,52255.23083071465,110436.3131667593,58181.08233604464,72492.994862993,43280.83642671656,0.30990415119919046,94893.25975632932,167218.06773935742,61821352.21570749,531.585061098124,1316.234606479101,531.585061098124,-0.12830103652015645,2.1243945634368493e+30,4.2487891268736986e+30,8.81192238117704e-24,False,295356.7148206219,54987.387482210506,175172.0511514162,120184.66366920569,21345321.047438085,17635280.355870098,0.18617280299723618,30545438.02343968,36971595.54444621,65735219.09362634,1.847678811383173,5.109821651940843,1.847678811383173,-0.12426296133411421,138630322043.81226,277260644087.6245,0.00013503539286364636,False,3463686.9583750665,1961773.76536778,2712730.361871423,750956.5965036432,220366.46442376985,74046.92703811079,0.5663831024406764,761829.8051689088,2739450.70263127,71258750.11984718,61.11432520404088,98.53537847978946,61.11432520404088,-0.11895551398745957,1.3451646033808274e+25,2.690329206761655e+25,1.3916512486985365e-18,False
82,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.012,0.012,0.011,0.004,0.0025,0.0034,0.0027,0.13004896869524582,0.05549685163214269,0.0615068137926579,142285.67197755427,46906.01787664478,94595.84492709953,47689.82705045475,66430.6836690401,45014.46088913498,0.3296608662328576,91395.97732679854,148954.62757390278,63020014.87380736,568.613535542708,1435.4030860148391,568.613535542708,-0.12703779425717937,5.756664733507132e+30,1.1513329467014264e+31,3.2518829681080312e-24,False,66311.5477379779,23099.450193501907,44705.498965739906,21606.048772238,1177950.4585761772,1024909.402139259,0.34834732382927636,1775326.637304783,2040759.7678848077,59146741.85985515,29.204921608462552,90.40675796303405,29.204921608462552,-0.13121038208147506,8.983151169027793e+19,1.7966302338055586e+20,2.0839012555575176e-13,False,7088728.888211156,4395288.176959169,5742008.532585163,1346720.3556259936,299062.94440547726,70141.68518885385,0.6200389726102675,1352189.0711955926,5765325.4827832775,68378040.98550668,31.53411613249013,48.471976753055785,31.53411613249013,-0.12167005253512095,3.261568026220308e+22,6.523136052440616e+22,5.739570614350733e-16,False
