design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,check_static_passed,n_buck,P_cr,N_max_comp,check_buckling_passed,n_rod,S_e_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,check_fatigue_rod_passed,n_crank,S_e_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,check_fatigue_crank_passed,n_pin,S_e_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,check_fatigue_pin_passed,D_rod,check_miner_rod_passed,D_crank,check_miner_crank_passed,D_pin,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max,n_static_rod,n_static_crank,n_static_pin
79,0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,3.1415926535897927,0.009,0.007,0.005,0.002,0.0027,0.0033,0.0017,0.04246359179186312,0.01937016452761078,0.06204591109201389,0.03577249766827602,True,151.9369533978254,39.10141788716356,0.25735291522386944,True,19.45067214611651,68218665.5135579,3058398.70606955,3178052.7281161994,19.45067214611651,55.31992089425199,3.759140857856019e+19,7.518281715712038e+19,True,30.197616163245566,61821352.21570749,1775795.163243913,2120646.115106761,30.197616163245566,88.54233269647403,2.581215273525476e+20,5.162430547050952e+20,True,189.22462020702002,71258750.11984718,245503.2601696474,888472.6484528462,189.22462020702002,304.2392676746471,1.8327360849296193e+29,3.6654721698592385e+29,True,4.979861278908482e-13,True,7.252397811218529e-14,True,1.0214236601730295e-22,True,1118482.9420189932,3577249.766827602,0.7853981633974483,6.021385919380437,1,0.12387966741148779,0.0013677173342790138,0.036044359720024025,0.020721274778617862,0.6175221038893646,0.2722511674408321,0.23312715416743343,261.14509915163273,3499.8595314844415,160.93227105911765
81,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.004,0.005,0.009,0.007,0.0026,0.0017,0.0018,0.017823815401205374,0.0792210788055072,0.0620030283522924,0.38980601403308185,True,11089.519797876084,7249.908750874038,0.6537621901592685,True,531.585061098124,61821352.21570749,94893.25975632932,167218.06773935742,531.585061098124,1316.234606479101,2.1243945634368493e+30,4.2487891268736986e+30,True,1.847678811383173,65735219.09362634,30545438.02343968,36971595.54444621,1.847678811383173,5.109821651940843,138630322043.81226,277260644087.6245,True,61.11432520404088,71258750.11984718,761829.8051689088,2739450.70263127,61.11432520404088,98.53537847978946,1.3451646033808274e+25,2.690329206761655e+25,True,8.81192238117704e-24,True,0.00013503539286364636,True,1.3916512486985365e-18,True,3463686.9583750665,38980601.40330818,0.7853981633974483,0.5235987755982988,1,0.159047922559005,0.0013748969758573554,0.08252335617163718,0.06171534413467967,0.8223167367432399,0.6682597197386098,0.3238472309218689,1067.5055172288364,609.4325639737659,51.96774482311881
82,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.012,0.012,0.011,0.004,0.0025,0.0034,0.0027,0.13004896869524582,0.05549685163214269,0.0615068137926579,0.039381827156728645,True,3169.100196862427,1653.3643539408235,0.5217141305843658,True,568.613535542708,63020014.87380736,91395.97732679854,148954.62757390278,568.613535542708,1435.4030860148391,5.756664733507132e+30,1.1513329467014264e+31,True,29.204921608462552,59146741.85985515,1775326.637304783,2040759.7678848077,29.204921608462552,90.40675796303405,8.983151169027793e+19,1.7966302338055586e+20,True,31.53411613249013,68378040.98550668,1352189.0711955926,5765325.4827832775,31.53411613249013,48.471976753055785,3.261568026220308e+22,6.523136052440616e+22,True,3.2518829681080312e-24,True,2.0839012555575176e-13,True,5.739570614350733e-16,True,7088728.888211156,2202859.8607154363,4.4505895925855405,0.5235987755982988,1,0.2470526341200464,0.0017267663440862521,0.12099601523720507,0.05431507577207918,1.8123289875076427,0.528400959432502,0.29869438416981653,1265.06061712521,2714.459338383238,25.39242265271949
83,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.007,0.004,0.011,0.002,0.0029,0.0019,0.0031,0.02512721683917004,0.02772302576596622,0.061222562489361095,0.11753857198195591,True,561.3315083062963,206.67054424260294,0.36817912621044435,True,837.6402621018377,65400882.12397166,62539.958687996594,114748.40050462095,837.6402621018377,1945.982249320553,4.905649106560643e+32,9.811298213121285e+32,True,5.919754587382693,64562488.99769557,9447833.56312538,10910803.713794278,5.919754587382693,16.9461244044621,1248032015139573.0,2496064030279146.0,True,153.65040782664352,70415716.0327349,345679.0627696944,772395.6095567711,153.65040782664352,308.5661526364169,6.739566220542996e+27,1.3479132441085991e+28,True,3.816008767313693e-26,True,1.4999615212520376e-08,True,2.7776268364185255e-21,True,1095075.4630414927,11753857.198195592,0.7853981633974483,0.5235987755982988,1,0.11407280509449735,0.001166381794684676,0.051707121715805916,0.04582776694213522,0.5786661166956585,0.3687013684924825,0.270430521727687,1195.070466185267,1509.4975416135485,164.37223376374723
84,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.009,0.01,0.009,0.006,0.0015,0.0024,0.0034,0.08090619893547255,0.06797685509830596,0.06098364436805558,0.11615350962017033,True,7759.090904743076,4565.540204632046,0.5884117431645458,True,414.4749506791537,62333304.85219989,123686.36965104002,206925.32594641877,414.4749506791537,1043.5202522903483,3.6014763435219314e+29,7.202952687043863e+29,True,15.83836631646935,60652854.559925005,3387953.3459673068,3516106.1107622846,15.83836631646935,49.97060094314777,1.1110006140754986e+18,2.2220012281509972e+18,True,9.757862082852744,72219498.84944795,5018835.921669563,15932851.42963649,9.757862082852744,16.4664541912656,2.423121054149502e+18,4.846242108299004e+18,True,5.197868377970092e-23,True,1.6849675655289846e-11,True,7.725573581205412e-12,True,20907631.73163066,3985712.3933488545,4.4505895925855405,0.5235987755982988,1,0.20986669840183408,0.0015964443558533273,0.10527681304487908,0.05772703126131457,1.3855063131292162,0.5991855435878907,0.30880899389316085,1064.2759504975613,2024.7393451118223,8.609296466977762
86,0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,3.1415926535897927,0.006,0.008,0.006,0.004,0.003,0.0037,0.0019,0.040951829297964745,0.035293833487324594,0.0619576951703011,0.06581366966992193,True,1706.5508999012654,653.2078603165523,0.38276494440004366,True,154.02994087162003,65097141.432109386,362264.549080913,447866.7178168582,154.02994087162003,425.8569124496399,3.1783804561420934e+26,6.356760912284187e+26,True,10.482225215403925,62727331.620962925,5175834.049726853,6224117.765752189,10.482225215403925,30.26328580894117,8.302324721573104e+16,1.6604649443146208e+17,True,198.24681300790775,70415716.0327349,225424.52852297126,890110.5485566771,198.24681300790775,309.26862551303464,2.3948501970119583e+29,4.7897003940239166e+29,True,5.889792068103221e-20,True,2.2547901494815275e-10,True,7.816772850075066e-23,True,1101112.9014255546,6581366.966992193,0.7853981633974483,0.5235987755982988,1,0.13820335795559044,0.0017636457698916596,0.059109156555324074,0.041331894812749556,0.7296851675864808,0.3832532558102418,0.27066762577231773,518.3843620760632,1485.0435075165378,163.4709753804203
87,0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,3.1415926535897927,0.009,0.007,0.01,0.009,0.0016,0.0034,0.0014,0.05418559571513241,0.13291537546152685,0.0621598566575596,0.08131177131787731,True,13788.11997068331,12400.742973197048,0.8993788130335286,True,356.63869938964507,60652854.559925005,138527.7273087309,251166.8187469595,356.63869938964507,885.308771939284,5.7849175142389835e+28,1.1569835028477967e+29,True,7.809909845929879,61821352.21570749,7010368.643246715,7073653.170594276,7.809909845929879,24.495843911641295,5804797192476571.0,1.1609594384953142e+16,True,19.61822433619594,72754613.06381544,2118383.225883817,10556539.436920732,19.61822433619594,27.219100990053906,4.4381595559040306e+21,8.876319111808061e+21,True,3.2360011968921997e-22,True,3.2249188695623075e-09,True,4.217964623443294e-15,True,12612352.369427158,8131177.131787731,4.4505895925855405,0.5235987755982988,1,0.24926082783421885,0.0017713137949781452,0.12553592253424045,0.06651108151717047,1.4490650897656023,0.9264975104662786,0.39441359230715384,864.194454496066,1827.718984458117,14.271723047980101
89,0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,3.1415926535897927,0.01,0.012,0.011,0.006,0.0025,0.0019,0.0018,0.10335835917659317,0.09748299705677806,0.0620030283522924,0.037744143065369634,True,5695.350452289546,4041.723635708668,0.7096531933489508,True,460.4483302945788,61667681.255241424,109538.3539690298,191039.9930445072,460.4483302945788,1147.7872688695782,6.353363695558406e+29,1.2706727391116812e+30,True,20.61982330199723,59726494.11781941,2549373.9778369186,2807621.9119745344,20.61982330199723,64.40176679174992,7.068758812266975e+18,1.413751762453395e+19,True,34.616193128920145,70824265.14560658,1225402.8953060915,5596131.477035222,34.616193128920145,50.575131805952886,2.058876170610163e+23,4.117752341220326e+23,True,2.9464707038709317e-23,True,2.648272560596311e-12,True,9.092338950356685e-17,True,6793945.751766534,3092523.9474002533,4.4505895925855405,0.5235987755982988,1,0.2628443845856636,0.0021087068987835065,0.12639293718604444,0.05732958991102646,1.7369637095245225,0.7247243521016998,0.34793285668634777,945.7433241823117,2449.3226268454155,26.494176812229792
90,0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,3.1415926535897927,0.007,0.01,0.008,0.005,0.0024,0.0023,0.0028,0.06012016532296774,0.05904942116246908,0.06143942663023839,0.038559515067013286,True,3384.108092455409,1701.062136241022,0.5026618801076125,True,294.58258574048074,63342180.57121437,180138.45394673207,266007.2685035809,294.58258574048074,773.289942365014,3.2857971057968003e+28,6.5715942115936006e+28,True,16.653022902326025,61473858.67859831,3255672.1937606754,3423932.488391279,16.653022902326025,51.6497631846159,2.0241849902718636e+18,4.048369980543727e+18,True,54.29576029080909,68990827.91667391,825112.2264356007,3119168.7415520847,54.29576029080909,87.4684138376719,2.4872527984014176e+24,4.974505596802835e+24,True,5.69724769888384e-22,True,9.248166590488234e-12,True,7.52637609334746e-18,True,3923152.83543629,3855951.506701329,4.4505895925855405,0.5235987755982988,1,0.1806090131156752,0.0019093382465348839,0.08248963028398507,0.047164354731456845,1.0648755181483152,0.5084422827928615,0.2961019378459039,689.2753704940212,1726.4088122278786,45.88146512522558
91,0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,3.1415926535897927,0.012,0.008,0.01,0.006,0.0024,0.0028,0.0025,0.0656771597026144,0.12848629902627778,0.0616342367906875,0.028697113085245002,True,2135.440573667618,1742.466083129168,0.8159749817511819,True,249.90820825305,61982933.66479495,206564.00738469284,323066.3000852094,249.90820825305,651.3977677148047,5.391769969393139e+27,1.0783539938786277e+28,True,22.355381445777017,60443792.856708154,2379496.0862772935,2591232.7668030118,22.355381445777017,69.40632052102526,1.570287214322329e+19,3.140574428644658e+19,True,61.54425849731064,68677366.32671957,594311.6099469695,3668285.6744691906,61.54425849731064,80.9365691807909,3.2265130627212617e+25,6.4530261254425235e+25,True,3.47195820783634e-21,True,1.1921385991847852e-12,True,5.801929090660936e-19,True,4227080.502258601,2869711.3085245,4.4505895925855405,0.5235987755982988,1,0.25579769551957965,0.0016457316516260267,0.09462747864192082,0.034791552107005574,1.434214625619053,0.821334028557916,0.369406535349961,436.1637377703298,4093.0713366442183,42.58258150130402
92,0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,3.1415926535897927,0.007,0.009,0.005,0.006,0.0011,0.0039,0.0039,0.04258358410342237,0.06367646319229024,0.06053643865381708,0.16108475800166067,True,1833.8324662006025,871.233041564584,0.475088677740358,True,53.78568893762054,64324620.46266575,1034307.9873178491,1213683.516769452,53.78568893762054,153.47033090326212,5.125709834862954e+22,1.0251419669725908e+23,True,15.32190004700711,61821352.21570749,3557769.365625995,3727241.8526986125,15.32190004700711,47.35751115004356,1.1472589329649638e+18,2.2945178659299277e+18,True,9.124462634621525,74656429.87747107,4369355.656783799,24666479.171865128,9.124462634621525,11.881869491129534,1.8017009115592139e+19,3.6034018231184278e+19,True,3.652177084366797e-16,True,1.631715340112474e-11,True,1.0390181788718464e-12,True,28995256.44029892,4205796.164272804,0.5235987755982988,0.5235987755982988,1,0.1667964859495297,0.001624632527887232,0.05603917463414698,0.025513853077089536,0.8419618043861768,0.4751928348405609,0.2879859839501921,221.4422319805171,2667.526047572178,6.207911986245718
93,0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,3.1415926535897927,0.004,0.005,0.011,0.009,0.0018,0.0026,0.0023,0.013452894716274996,0.21203811383960047,0.061751858019637895,0.5551991120518713,True,5165.308780633643,6468.905333617034,1.2523753386963004,True,263.1050939723514,60344367.08739388,191087.4855434746,306292.4279825173,263.1050939723514,693.6347661373163,4.090424525177444e+27,8.180849050354888e+27,True,1.215195566893079,65735219.09362634,47466650.84726682,48698104.831274115,1.215195566893079,3.587592955087041,3992421530.6310735,7984843061.262147,True,40.843064760713744,70824265.14560658,974842.5818305592,5177622.4692203365,40.843064760713744,56.07508488667821,1.3994404475825182e+24,2.7988808951650365e+24,True,4.576542088669371e-21,True,0.004688883640260544,True,1.3376775004851482e-17,True,6079047.950267265,55519911.205187134,0.5235987755982988,0.5235987755982988,1,0.28724286657551334,0.0014980377854544604,0.11418291010666395,0.046386342034390404,1.392236354602582,1.2732641985903936,0.4697723839239038,479.60354296881485,344.4785942928982,29.609899687020288
94,0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,3.1415926535897927,0.003,0.009,0.011,0.003,0.0021,0.0011,0.0024,0.01813870157498378,0.0705925531303462,0.0616942726262976,0.09832426333087163,True,466.19646186935944,239.5890864302606,0.5139230046267486,True,317.19563653141455,63997457.96170802,164791.25326164768,279011.17096100474,317.19563653141455,777.3729505968539,9.512892823838333e+28,1.9025785647676665e+29,True,252.5040597173612,64688228.512790635,218863.6210320343,278677.232605169,252.5040597173612,693.4103953030699,1.4451363938758415e+28,2.890272787751683e+28,True,11.374024547318658,74656429.87747107,4523525.804374963,13199610.1716206,11.374024547318658,19.466080972761947,1.3357842883053191e+19,2.6715685766106382e+19,True,1.9678556614334603e-22,True,1.2953794589445738e-21,True,1.4014238798803108e-12,True,17698367.399556894,540783.4483197941,0.5235987755982988,0.5235987755982988,1,0.15042552733162756,0.0015894673216559063,0.05051711494003843,0.02679618754893306,0.6647854916865239,0.5139236957983873,0.3003552226988653,478.12240456153205,872.3435687837732,10.170429618525525
95,0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,3.1415926535897927,0.004,0.01,0.008,0.005,0.0037,0.003,0.0029,0.026487186622455926,0.08556312250103477,0.061369589025549086,0.006201614278267707,True,1364.2765882570231,806.6972607079483,0.5913003768089073,True,173.46935177316013,63342180.57121437,307451.57302087056,439958.22904399177,173.46935177316013,461.5941603212476,4.833190052722686e+26,9.666380105445372e+26,True,84.4253962238416,63342180.57121437,652899.7645371914,742503.0230621694,84.4253962238416,247.2404405852844,1.2671601098857888e+24,2.5343202197715776e+24,True,175.1263539806733,67300710.53445578,264255.0996358221,861517.3384972448,175.1263539806733,306.4562502277399,1.2501101527964522e+28,2.5002203055929043e+28,True,3.873218266981751e-20,True,1.477319231717866e-17,True,1.4974680397662576e-21,True,1116290.5700881872,596550.7720929091,0.5235987755982988,0.5235987755982988,1,0.1734198981490398,0.001842656806521449,0.06042604147687445,0.028777684816401583,0.8185050918035724,0.5917944804064781,0.3171239193772563,349.9868642960584,192.14114076167436,161.24833875984453
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,0.46987755290408073,True,40113.749194137534,42450.384936250695,1.0582502455904732,True,605.3190570991023,59699982.27943074,79443.95340809123,155188.60407104602,605.3190570991023,1470.384177313825,2.3960159552572384e+30,4.792031910514477e+30,True,1.4687094618894045,65563855.92429537,38868697.27743994,42519739.68125535,1.4687094618894045,4.238931387453574,19276820713.631916,38553641427.26383,True,11.04522171465922,75421685.75701076,4973064.112707882,11881845.627443781,11.04522171465922,20.46881326087099,7.616068044726715e+18,1.523213608945343e+19,True,7.812969675316792e-24,True,0.0009711144943502976,True,2.4579612327599316e-12,True,16682034.301102985,46987755.290408075,4.4505895925855405,0.5235987755982988,1,0.2173549814092687,0.0012346653542724807,0.12763031492433533,0.0863041575545094,1.2838778129149744,1.0918365918182933,0.38796496130877844,1586.8405485784515,247.827110263108,10.790050946490306
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,0.1045167618075478,True,18395.667954699482,13360.520031845039,0.7262862139470108,True,390.19638528493607,61381278.632498465,126200.11920114748,244788.56745678594,390.19638528493607,929.9474954558492,1.7942108912063624e+29,3.588421782412725e+29,True,14.567731297317538,60344367.08739388,3655333.2450187225,3897960.949645876,14.567731297317538,45.67543526157061,5.550844695064803e+17,1.1101689390129606e+18,True,7.783217806186201,71258750.11984718,7476746.421507644,11378348.868468182,7.783217806186201,18.2974413384915,6.176536759767109e+16,1.2353073519534218e+17,True,1.043355610633561e-22,True,3.372459693682973e-11,True,3.030824672159136e-10,True,18813017.125358604,4360523.211167458,4.71238898038469,0.5235987755982988,1,0.23411385182032607,0.0015697888075750118,0.12516139423563313,0.0683321889076432,1.6498422454445838,0.7357205241509804,0.3304880117177765,1296.962010978467,1925.9322451970072,9.567843307673007
